id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,odds
220613008,s:40~l:59~e:220613008~c:220613008,2002-06-14T00:00Z,0,True,False,False,False,[],2002-06-14T00:00Z,1,STD,2.0,2.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,True,3423.0,220613008,2002,2,2029.0,Target Center,Minneapolis,MN,19006.0,False,,,,,
220613011,s:40~l:59~e:220613011~c:220613011,2002-06-14T02:00Z,0,True,False,False,False,[],2002-06-14T02:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911.0,220613011,2002,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,11213e,c5d646,,,
220613013,s:40~l:59~e:220613013~c:220613013,2002-06-14T02:00Z,0,True,False,False,False,[],2002-06-14T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826.0,220613013,2002,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,
220614002,s:40~l:59~e:220614002~c:220614002,2002-06-14T23:00Z,0,True,False,False,False,[],2002-06-14T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417.0,,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,220614002,2002,2,3417.0,Quicken Loans Arena,Cleveland,OH,20562.0,False,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
220614011,s:40~l:59~e:220614011~c:220614011,2002-06-15T02:00Z,0,True,False,False,False,[],2002-06-15T02:00Z,1,STD,251.0,4:11,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184.0,220614011,2002,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,
220615013,s:40~l:59~e:220615013~c:220615013,2002-06-15T20:00Z,0,True,False,False,False,[],2002-06-15T20:00Z,1,STD,67.0,1:07,3,3,STATUS_FINAL,post,True,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841.0,220615013,2002,2,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,
220615010,s:40~l:59~e:220615010~c:220615010,2002-06-15T23:30Z,0,True,False,False,False,[],2002-06-15T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,,,True,,,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438.0,220615010,2002,2,,,,,,,,,,,
220615005,s:40~l:59~e:220615005~c:220615005,2002-06-16T00:00Z,0,True,False,False,False,[],2002-06-16T00:00Z,1,STD,8.0,8.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417.0,220615005,2002,2,,,,,,,,,,,
220615004,s:40~l:59~e:220615004~c:220615004,2002-06-16T00:30Z,0,True,False,False,False,[],2002-06-16T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,220615004,2002,2,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
220615015,s:40~l:59~e:220615015~c:220615015,2002-06-16T01:00Z,0,True,False,False,False,[],2002-06-16T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184.0,220615015,2002,2,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,
220615012,s:40~l:59~e:220615012~c:220615012,2002-06-16T02:00Z,0,True,False,False,False,[],2002-06-16T02:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423.0,,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911.0,220615012,2002,2,3423.0,Rose Garden,Portland,OR,19980.0,False,11213e,c5d646,,,
220616009,s:40~l:59~e:220616009~c:220616009,2002-06-16T18:00Z,0,True,False,False,False,[],2002-06-16T18:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826.0,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,220616009,2002,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,,
220618007,s:40~l:59~e:220618007~c:220618007,2002-06-18T23:00Z,0,True,False,False,False,[],2002-06-18T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,,,True,3438.0,,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,220618007,2002,2,3438.0,AmericanAirlines Arena,Miami,FL,19600.0,True,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,,
220618016,s:40~l:59~e:220618016~c:220618016,2002-06-18T23:00Z,0,True,False,False,False,[],2002-06-18T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823.0,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911.0,220618016,2002,2,1823.0,Capital One Arena,Washington,DC,20362.0,True,11213e,c5d646,,,
220618009,s:40~l:59~e:220618009~c:220618009,2002-06-18T23:30Z,0,True,False,False,False,[],2002-06-18T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826.0,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,220618009,2002,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,,,,,
220618015,s:40~l:59~e:220618015~c:220618015,2002-06-19T01:00Z,0,True,False,False,False,[],2002-06-19T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,220618015,2002,2,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
220618011,s:40~l:59~e:220618011~c:220618011,2002-06-19T02:00Z,0,True,False,False,False,[],2002-06-19T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,220618011,2002,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,
220618012,s:40~l:59~e:220618012~c:220618012,2002-06-19T02:00Z,0,True,False,False,False,[],2002-06-19T02:00Z,1,STD,18.0,18.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423.0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,220618012,2002,2,3423.0,Rose Garden,Portland,OR,19980.0,False,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
220618014,s:40~l:59~e:220618014~c:220618014,2002-06-19T02:00Z,0,True,False,False,False,[],2002-06-19T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841.0,220618014,2002,2,2184.0,KeyArena,Seattle,WA,17459.0,True,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,,
220619001,s:40~l:59~e:220619001~c:220619001,2002-06-19T23:00Z,0,True,False,False,False,[],2002-06-19T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,220619001,2002,2,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
220619002,s:40~l:59~e:220619002~c:220619002,2002-06-19T23:00Z,0,True,False,False,False,[],2002-06-19T23:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417.0,,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,220619002,2002,2,3417.0,Quicken Loans Arena,Cleveland,OH,20562.0,False,,,,,
220620012,s:40~l:59~e:220620012~c:220620012,2002-06-21T02:00Z,0,True,False,False,False,[],2002-06-21T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423.0,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,220620012,2002,2,3423.0,Rose Garden,Portland,OR,19980.0,False,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
220620013,s:40~l:59~e:220620013~c:220620013,2002-06-21T02:00Z,0,True,False,False,False,[],2002-06-21T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184.0,220620013,2002,2,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,
220621007,s:40~l:59~e:220621007~c:220621007,2002-06-21T16:30Z,0,True,False,False,False,[],2002-06-21T16:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,,,True,3438.0,,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,220621007,2002,2,3438.0,AmericanAirlines Arena,Miami,FL,19600.0,True,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
220621003,s:40~l:59~e:220621003~c:220621003,2002-06-21T23:30Z,0,True,False,False,False,[],2002-06-21T23:30Z,1,STD,7.0,7.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911.0,,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,220621003,2002,2,3419.0,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,
220621002,s:40~l:59~e:220621002~c:220621002,2002-06-22T00:00Z,0,True,False,False,False,[],2002-06-22T00:00Z,1,STD,8.0,8.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417.0,,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826.0,220621002,2002,2,3417.0,Quicken Loans Arena,Cleveland,OH,20562.0,False,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,
220621004,s:40~l:59~e:220621004~c:220621004,2002-06-22T00:30Z,0,True,False,False,False,[],2002-06-22T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949.0,220621004,2002,2,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,,
220621014,s:40~l:59~e:220621014~c:220621014,2002-06-22T02:00Z,0,True,False,False,False,[],2002-06-22T02:00Z,1,STD,4.0,4.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,220621014,2002,2,2184.0,KeyArena,Seattle,WA,17459.0,True,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
220621006,s:40~l:59~e:220621006~c:220621006,2002-06-22T02:30Z,0,True,False,False,False,[],2002-06-22T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,220621006,2002,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
220622013,s:40~l:59~e:220622013~c:220622013,2002-06-22T20:00Z,0,True,False,False,False,[],2002-06-22T20:00Z,1,STD,6.0,6.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,True,,220622013,2002,2,,,,,,,,,,,
220622001,s:40~l:59~e:220622001~c:220622001,2002-06-22T22:00Z,0,True,False,False,False,[],2002-06-22T22:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438.0,220622001,2002,2,,,,,,,,,,,
220623010,s:40~l:59~e:220623010~c:220623010,2002-06-23T18:00Z,0,True,False,False,False,[],2002-06-23T18:00Z,1,STD,31.0,31.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,,,True,,,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826.0,220623010,2002,2,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,,
220623016,s:40~l:59~e:220623016~c:220623016,2002-06-23T18:00Z,0,True,False,False,False,[],2002-06-23T18:00Z,1,STD,15.0,15.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823.0,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417.0,220623016,2002,2,1823.0,Capital One Arena,Washington,DC,20362.0,True,,,,,
220623012,s:40~l:59~e:220623012~c:220623012,2002-06-23T20:00Z,0,True,False,False,False,[],2002-06-23T20:00Z,1,STD,220.0,3:40,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423.0,,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,220623012,2002,2,3423.0,Rose Garden,Portland,OR,19980.0,False,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,,
220623011,s:40~l:59~e:220623011~c:220623011,2002-06-24T01:00Z,0,True,False,False,False,[],2002-06-24T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,220623011,2002,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
220623014,s:40~l:59~e:220623014~c:220623014,2002-06-24T01:00Z,0,True,False,False,False,[],2002-06-24T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,220623014,2002,2,2184.0,KeyArena,Seattle,WA,17459.0,True,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,
220625002,s:40~l:59~e:220625002~c:220625002,2002-06-25T23:00Z,0,True,False,False,False,[],2002-06-25T23:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417.0,,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438.0,220625002,2002,2,3417.0,Quicken Loans Arena,Cleveland,OH,20562.0,False,,,,,
220625009,s:40~l:59~e:220625009~c:220625009,2002-06-25T23:30Z,0,True,False,False,False,[],2002-06-25T23:30Z,1,STD,13.0,13.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826.0,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,220625009,2002,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
220625008,s:40~l:59~e:220625008~c:220625008,2002-06-26T00:00Z,0,True,False,False,False,[],2002-06-26T00:00Z,1,STD,4.0,4.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,220625008,2002,2,2029.0,Target Center,Minneapolis,MN,19006.0,False,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,,
220625015,s:40~l:59~e:220625015~c:220625015,2002-06-26T01:00Z,0,True,False,False,False,[],2002-06-26T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,True,3423.0,220625015,2002,2,,,,,,,,,,,
220625013,s:40~l:59~e:220625013~c:220625013,2002-06-26T02:00Z,0,True,False,False,False,[],2002-06-26T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,220625013,2002,2,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
220625006,s:40~l:59~e:220625006~c:220625006,2002-06-26T02:30Z,0,True,False,False,False,[],2002-06-26T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949.0,220625006,2002,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,,
220626003,s:40~l:59~e:220626003~c:220626003,2002-06-26T23:30Z,0,True,False,False,False,[],2002-06-26T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911.0,,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,220626003,2002,2,3419.0,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,,
220626011,s:40~l:59~e:220626011~c:220626011,2002-06-27T02:00Z,0,True,False,False,False,[],2002-06-27T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184.0,220626011,2002,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,
220626012,s:40~l:59~e:220626012~c:220626012,2002-06-27T02:00Z,0,True,False,False,False,[],2002-06-27T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423.0,,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,220626012,2002,2,3423.0,Rose Garden,Portland,OR,19980.0,False,,,,,
220627002,s:40~l:59~e:220627002~c:220627002,2002-06-28T00:00Z,0,True,False,False,False,[],2002-06-28T00:00Z,1,STD,2.0,2.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417.0,,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,220627002,2002,2,3417.0,Quicken Loans Arena,Cleveland,OH,20562.0,False,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,
220627014,s:40~l:59~e:220627014~c:220627014,2002-06-28T02:00Z,0,True,False,False,False,[],2002-06-28T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,220627014,2002,2,2184.0,KeyArena,Seattle,WA,17459.0,True,,,,,
220627006,s:40~l:59~e:220627006~c:220627006,2002-06-28T02:30Z,0,True,False,False,False,[],2002-06-28T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,220627006,2002,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
