"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","tournamentId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
313452172,"s:40~l:54~e:313452172~c:313452172","2011-12-11T20:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2172,"s:40~l:54~t:2172","Denver","Pioneers","DEN","Denver Pioneers","Denver","9c143d","d6ba74","True",444,"https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png",27,2483,"s:40~l:54~t:2483","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","True",1977,"https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",21,NA,"",2012,NA,"","","",444,"Magness Arena","Denver","CO",7200,"True",313452172,TRUE
313450275,"s:40~l:54~e:313450275~c:313450275","2011-12-11T20:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",275,"s:40~l:54~t:275","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00000","f7f7f7","True",348,"https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",7,2181,"s:40~l:54~t:2181","Drake","Bulldogs","DRKE","Drake Bulldogs","Drake","004477","c0c0c0","True",2075,"https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png",18,NA,"",2012,NA,"","","",348,"Kohl Center","Madison","WI",17142,"True",313450275,TRUE
313452628,"s:40~l:54~e:313452628~c:313452628","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2628,"s:40~l:54~t:2628","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","3C377D","f1f2f3","True",2194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",44,245,"s:40~l:54~t:245","Texas A&M","Aggies","TA&M","Texas A&M Aggies","Texas A&M","5C0025","ffffff","True",2114,"https://a.espncdn.com/i/teamlogos/ncaa/500/245.png",8,NA,"",2012,NA,"","","",2194,"Ed and Rae Schollmaier Arena","Fort Worth","TX",6800,"True",313452628,TRUE
313450201,"s:40~l:54~e:313450201~c:313450201","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",201,"s:40~l:54~t:201","Oklahoma","Sooners","OU","Oklahoma Sooners","Oklahoma","7b0000","cccccc","True",1991,"https://a.espncdn.com/i/teamlogos/ncaa/500/201.png",8,270,"s:40~l:54~t:270","Milwaukee","Panthers","MILW","Milwaukee Panthers","Milwaukee","000000","ffc20e","True",415,"https://a.espncdn.com/i/teamlogos/ncaa/500/270.png",45,NA,"",2012,NA,"","","",1991,"Lloyd Noble Center","Norman","OK",11562,"True",313450201,TRUE
313452655,"s:40~l:54~e:313452655~c:313452655","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2655,"s:40~l:54~t:2655","Tulane","Green Wave","TULN","Tulane Green Wave","Tulane","005837","3baf29","True",2048,"https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png",11,2582,"s:40~l:54~t:2582","Southern","Lady Jaguars","SOU","Southern Lady Jaguars","Southern","004B97","ffc82d","True",2210,"https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png",26,NA,"",2012,NA,"","","",2048,"Avron B. Fogelman Arena in the Devlin Fieldhouse","New Orleans","LA",4100,"True",313452655,TRUE
313452640,"s:40~l:54~e:313452640~c:313452640","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2640,"s:40~l:54~t:2640","Texas Southern","Lady Tigers","TXSO","Texas Southern Lady Tigers","Texas Southern","6A0403","ebebeb","True",2165,"https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",26,2447,"s:40~l:54~t:2447","Nicholls St","Colonels","NICH","Nicholls St Colonels","Nicholls","C41230","f0f0f0","True",2067,"https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png",25,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452640,TRUE
313452473,"s:40~l:54~e:313452473~c:313452473","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2473,"s:40~l:54~t:2473","Oakland","Golden Grizzlies","OAK","Oakland Golden Grizzlies","Oakland","04091c","927e4d","True",2178,"https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png",47,82,"s:40~l:54~t:82","UIC","Flames","UIC","UIC Flames","UIC","234077","c30031","True",1895,"https://a.espncdn.com/i/teamlogos/ncaa/500/82.png",45,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452473,TRUE
313452393,"s:40~l:54~e:313452393~c:313452393","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2393,"s:40~l:54~t:2393","Middle Tennessee","Lady Raiders","MTU","Middle Tennessee Lady Raiders","Middle Tenn","0079C2","c3c5c8","True",1897,"https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png",27,59,"s:40~l:54~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,NA,"",2012,NA,"","","",1897,"Murphy Athletic Center","Murfreesboro","TN",11520,"True",313452393,TRUE
313452348,"s:40~l:54~e:313452348~c:313452348","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2348,"s:40~l:54~t:2348","Louisiana Tech","Lady Techsters","LT","Louisiana Tech Lady Techsters","Louisiana Tech","002d65","d3313a","True",1982,"https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png",30,344,"s:40~l:54~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,NA,"",2012,NA,"","","",1982,"Thomas Assembly Center","Ruston","LA",8000,"True",313452348,TRUE
313452130,"s:40~l:54~e:313452130~c:313452130","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2130,"s:40~l:54~t:2130","Chicago State","Cougars","CHIC","Chicago State Cougars","Chicago State","006700","","True",1951,"https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png",30,2459,"s:40~l:54~t:2459","Northern Illinois","Huskies","NIU","Northern Illinois Huskies","N Illinois","F1122C","cc0000","True",2090,"https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png",14,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452130,TRUE
313450309,"s:40~l:54~e:313450309~c:313450309","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",309,"s:40~l:54~t:309","Louisiana","Ragin' Cajuns","ULL","Louisiana Ragin' Cajuns","Louisiana","ce2842","","True",373,"https://a.espncdn.com/i/teamlogos/ncaa/500/309.png",27,2545,"s:40~l:54~t:2545","SE Louisiana","Lady Lions","SELA","SE Louisiana Lady Lions","SE Louisiana","007550","dca008","True",2040,"https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png",25,NA,"OT",2012,NA,"","","",2217,"Earl K. Long Gym","Lafayette","LA",1121,"True",313450309,TRUE
313450135,"s:40~l:54~e:313450135~c:313450135","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'BEST BUY CLASSIC'}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",135,"s:40~l:54~t:135","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","True",2094,"https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",7,2016,"s:40~l:54~t:2016","Alcorn State","Lady Braves","ALCN","Alcorn State Lady Braves","Alcorn State","4b0058","46166a","True",2072,"https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png",26,NA,"",2012,NA,"","","",NA,"","","",NA,"",313450135,TRUE
313450099,"s:40~l:54~e:313450099~c:313450099","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",99,"s:40~l:54~t:99","LSU","Tigers","LSU","LSU Tigers","LSU","22005c","fdd023","True",557,"https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",23,2011,"s:40~l:54~t:2011","Alabama St","Lady Hornets","ALST","Alabama St Lady Hornets","Alabama State","e9a900","0a0a0a","True",2204,"https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png",26,NA,"",2012,NA,"","","",557,"Pete Maravich Assembly Center","Baton Rouge","LA",13215,"True",313450099,TRUE
313450098,"s:40~l:54~e:313450098~c:313450098","2011-12-11T20:00Z",0,"True","False","True","False","[]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",98,"s:40~l:54~t:98","Western Kentucky","Lady Toppers","WKU","Western Kentucky Lady Toppers","Western KY","F32026","b3b5b8","True",1971,"https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",27,2229,"s:40~l:54~t:2229","Florida International","Panthers","FIU","Florida International Panthers","FIU","001538","c5960c","True",2216,"https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png",27,NA,"",2012,27,"Sun Belt Conference","Sun Belt","True",1971,"E. A. Diddle Arena","Bowling Green","KY",7523,"True",313450098,TRUE
313450066,"s:40~l:54~e:313450066~c:313450066","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",66,"s:40~l:54~t:66","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","660015","830b2c","True",432,"https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",8,2400,"s:40~l:54~t:2400","Mississippi Valley State","Devilettes","MVSU","Mississippi Valley State Devilettes","Miss Valley St","005328","cf2d34","True",1988,"https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png",26,NA,"",2012,NA,"","","",432,"James H. Hilton Coliseum","Ames","IA",14356,"True",313450066,TRUE
313450036,"s:40~l:54~e:313450036~c:313450036","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",36,"s:40~l:54~t:36","Colorado State","Rams","CSU","Colorado State Rams","Colorado State","004537","ffc425","True",475,"https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",44,310,"s:40~l:54~t:310","Maryville University","Saints","MSL","Maryville University Saints","Maryville","","","False",NA,"",NA,NA,"",2012,NA,"","","",475,"Moby Arena","Fort Collins","CO",8745,"True",313450036,TRUE
313450012,"s:40~l:54~e:313450012~c:313450012","2011-12-11T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:54~t:12","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","002449","00205b","True",1064,"https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",21,299,"s:40~l:54~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,NA,"",2012,NA,"","","",1064,"McKale Center","Tucson","AZ",14644,"True",313450012,TRUE
313452623,"s:40~l:54~e:313452623~c:313452623","2011-12-11T19:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,249,"s:40~l:54~t:249","North Texas","Mean Green","UNT","North Texas Mean Green","North Texas","00853D","000000","True",1938,"https://a.espncdn.com/i/teamlogos/ncaa/500/249.png",27,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452623,TRUE
313452244,"s:40~l:54~e:313452244~c:313452244","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2244,"s:40~l:54~t:2244","George Mason","Patriots","GMU","George Mason Patriots","George Mason","016600","ecb010","True",2167,"https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png",10,120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,NA,"",2012,NA,"","","",2167,"EagleBank Arena","Fairfax","VA",7860,"True",313452244,TRUE
313450150,"s:40~l:54~e:313450150~c:313450150","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",150,"s:40~l:54~t:150","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","001A57","f1f2f3","True",1914,"https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",2,2908,"s:40~l:54~t:2908","South Carolina Upstate","Spartans","UPST","South Carolina Upstate Spartans","SC Upstate","008545","000000","True",2070,"https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png",46,NA,"",2012,NA,"","","",1914,"Cameron Indoor Stadium","Durham","NC",9314,"True",313450150,TRUE
313452117,"s:40~l:54~e:313452117~c:313452117","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2117,"s:40~l:54~t:2117","Central Michigan","Chippewas","CMU","Central Michigan Chippewas","Cent Michigan","6a0032","ffffff","True",2087,"https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png",14,2509,"s:40~l:54~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452117,TRUE
313450213,"s:40~l:54~e:313450213~c:313450213","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",213,"s:40~l:54~t:213","Penn State","Lady Lions","PSU","Penn State Lady Lions","Penn State","00265D","002e5c","True",1942,"https://a.espncdn.com/i/teamlogos/ncaa/500/213.png",7,2379,"s:40~l:54~t:2379","Maryland-Eastern Shore","Lady Hawks","UMES","Maryland-Eastern Shore Lady Hawks","MD-Eastern","5c2301","b5b7ba","True",2064,"https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png",16,NA,"",2012,NA,"","","",1942,"Bryce Jordan Center","University Park","PA",15261,"True",313450213,TRUE
313450153,"s:40~l:54~e:313450153~c:313450153","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",153,"s:40~l:54~t:153","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","99bfe5","13294b","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",2,2193,"s:40~l:54~t:2193","East Tennessee State","Bucs","ETSU","East Tennessee State Bucs","ETSU","002d61","ffc423","True",2006,"https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png",46,NA,"",2012,NA,"","","",NA,"","","",NA,"",313450153,TRUE
313450046,"s:40~l:54~e:313450046~c:313450046","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",46,"s:40~l:54~t:46","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","True",2013,"https://a.espncdn.com/i/teamlogos/ncaa/500/46.png",4,45,"s:40~l:54~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,NA,"",2012,NA,"","","",2013,"McDonough Arena","Washington","DC",2400,"True",313450046,TRUE
313450154,"s:40~l:54~e:313450154~c:313450154","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",154,"s:40~l:54~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,48,"s:40~l:54~t:48","Delaware","Blue Hens","DEL","Delaware Blue Hens","Delaware","033594","e8ce31","True",2189,"https://a.espncdn.com/i/teamlogos/ncaa/500/48.png",10,NA,"",2012,NA,"","","",NA,"","","",NA,"",313450154,TRUE
313452885,"s:40~l:54~e:313452885~c:313452885","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2885,"s:40~l:54~t:2885","NJIT","Highlanders","NJIT","NJIT Highlanders","NJIT","EE3024","df3e2e","True",5420,"https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png",1,2520,"s:40~l:54~t:2520","Rider","Broncs","RID","Rider Broncs","Rider","a80532","ebebeb","True",1944,"https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png",13,NA,"",2012,NA,"","","",1909,"Fleisher Center","Newark","NJ",1500,"True",313452885,TRUE
313452870,"s:40~l:54~e:313452870~c:313452870","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2870,"s:40~l:54~t:2870","Purdue Fort Wayne","Mastodons","PFW","Purdue Fort Wayne Mastodons","Purdue FW","00378A","f0f0f0","True",1261,"https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png",47,2565,"s:40~l:54~t:2565","SIU Edwardsville","Cougars","SIUE","SIU Edwardsville Cougars","SIUE","eb1c23","080808","True",1919,"https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png",20,NA,"",2012,NA,"","","",1261,"Hilliard Gates Sports Center","Fort Wayne","IN",1800,"True",313452870,TRUE
313452653,"s:40~l:54~e:313452653~c:313452653","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2653,"s:40~l:54~t:2653","Troy","Trojans","TROY","Troy Trojans","Troy","AE0210","88898c","True",4489,"https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png",27,44,"s:40~l:54~t:44","American","Eagles","AMER","American Eagles","American","c41130","c8102e","True",1910,"https://a.espncdn.com/i/teamlogos/ncaa/500/44.png",22,NA,"",2012,NA,"","","",4489,"Trojan Arena","Troy","AL",6000,"True",313452653,TRUE
313452619,"s:40~l:54~e:313452619~c:313452619","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2619,"s:40~l:54~t:2619","Stony Brook","Seawolves","STBK","Stony Brook Seawolves","Stony Brook","990000","","True",2231,"https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png",1,2230,"s:40~l:54~t:2230","Fordham","Rams","FOR","Fordham Rams","Fordham","830032","909090","True",2007,"https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png",3,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452619,TRUE
313452341,"s:40~l:54~e:313452341~c:313452341","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2341,"s:40~l:54~t:2341","LIU Brooklyn","Blackbirds","LIU","LIU Brooklyn Blackbirds","LIU Brooklyn","000000","f0f0f0","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png",19,171,"s:40~l:54~t:171","Columbia","Lions","CLMB","Columbia Lions","Columbia","174785","004b85","True",2002,"https://a.espncdn.com/i/teamlogos/ncaa/500/171.png",12,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452341,TRUE
313452199,"s:40~l:54~e:313452199~c:313452199","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2199,"s:40~l:54~t:2199","Eastern Michigan","Eagles","EMU","Eastern Michigan Eagles","E Michigan","00331b","f0f0f0","True",2109,"https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png",14,130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,NA,"",2012,NA,"","","",2109,"Convocation Center (MI)","Ypsilanti","MI",8800,"True",313452199,TRUE
313452184,"s:40~l:54~e:313452184~c:313452184","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2184,"s:40~l:54~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,2413,"s:40~l:54~t:2413","Morehead State","Eagles","MORE","Morehead State Eagles","Morehead State","094FA3","fed91a","True",2174,"https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png",20,NA,"",2012,NA,"","","",1958,"UPMC Cooper Fieldhouse","Pittsburgh","PA",4390,"True",313452184,TRUE
313452169,"s:40~l:54~e:313452169~c:313452169","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2169,"s:40~l:54~t:2169","Delaware State","Lady Hornets","DSU","Delaware State Lady Hornets","Delaware State","FF3630","009cdd","True",1957,"https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png",16,2597,"s:40~l:54~t:2597","St. Francis (BKN)","Terriers","SFBK","St. Francis (BKN) Terriers","St. Fran. (BKN)","113682","","True",4941,"https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png",19,NA,"",2012,NA,"","","",1957,"Memorial Hall (Dover, DE)","Dover","DE",1800,"True",313452169,TRUE
313452116,"s:40~l:54~e:313452116~c:313452116","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2116,"s:40~l:54~t:2116","UCF","Knights","UCF","UCF Knights","UCF","000000","231f20","True",4484,"https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png",11,2542,"s:40~l:54~t:2542","Savannah State","Tigers","SAV","Savannah State Tigers","Savannah State","280298","f78f1e","True",1931,"https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png",16,NA,"",2012,NA,"","","",2074,"UCF Arena","Orlando","FL",5100,"False",313452116,TRUE
313452065,"s:40~l:54~e:313452065~c:313452065","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2065,"s:40~l:54~t:2065","Bethune-Cookman","Lady Wildcats","COOK","Bethune-Cookman Lady Wildcats","Bethune-Cookman","7b1831","e9aa12","True",2073,"https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png",16,56,"s:40~l:54~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,NA,"",2012,NA,"","","",NA,"","","",NA,"",313452065,TRUE
313450324,"s:40~l:54~e:313450324~c:313450324","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",324,"s:40~l:54~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,451,"s:40~l:54~t:451","Converse College","Valkyries","CONV","Converse College Valkyries","Converse ","000000","","False",NA,"",NA,NA,"",2012,NA,"","","",1905,"DakotaDome","Vermillion","SD",10000,"True",313450324,TRUE
313450195,"s:40~l:54~e:313450195~c:313450195","2011-12-11T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2011-12-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",195,"s:40~l:54~t:195","Ohio","Bobcats","OHIO","Ohio Bobcats","Ohio","295A29","e4bb85","True",2135,"https://a.espncdn.com/i/teamlogos/ncaa/500/195.png",14,2539,"s:40~l:54~t:2539","San Francisco","Dons","SF","San Francisco Dons","San Francisco","22523F","fbcd3c","True",789,"https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png",29,NA,"",2012,NA,"","","",NA,"","","",NA,"",313450195,TRUE
