id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_logo,game_id,season,season_type,away_color,away_alternate_color,away_venue_id,home_color,home_alternate_color,home_venue_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP
260602004,s:40~l:59~e:260602004~c:260602004,2006-06-03T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-03T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,260602004,2006,2,4f91cd,f1f2f3,1847,"","",,,"","","",,,"",TRUE
260602008,s:40~l:59~e:260602008~c:260602008,2006-06-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-03T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260602008,2006,2,e2382f,08265b,,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260601003,s:40~l:59~e:260601003~c:260601003,2006-06-01T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260601003,2006,2,0d79b9,89c9bf,1826,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE
260601001,s:40~l:59~e:260601001~c:260601001,2006-06-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,260601001,2006,2,de6b36,002d62,2160,"","",,,"","","",,,"",TRUE
260531011,s:40~l:59~e:260531011~c:260531011,2006-06-01T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",260531011,2006,2,000000,c7cfd4,780,3a267d,e56020,1949,,"","","",,,"",TRUE
260531013,s:40~l:59~e:260531013~c:260531013,2006-06-01T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,260531013,2006,2,05452a,f7c43c,2184,"","",,,"","","",,,"",TRUE
260531004,s:40~l:59~e:260531004~c:260531004,2006-06-01T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260531004,2006,2,e2382f,08265b,,"","",,,"","","",,,"",TRUE
260531008,s:40~l:59~e:260531008~c:260531008,2006-06-01T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-06-01T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260531008,2006,2,532481,49ac9c,1841,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260530019,s:40~l:59~e:260530019~c:260530019,2006-05-31T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-31T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260530019,2006,2,532481,49ac9c,1841,4f91cd,f1f2f3,1847,,"","","",,,"",TRUE
260530005,s:40~l:59~e:260530005~c:260530005,2006-05-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-30T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260530005,2006,2,0d79b9,89c9bf,1826,e2382f,08265b,,,"","","",,,"",TRUE
260527016,s:40~l:59~e:260527016~c:260527016,2006-05-27T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-27T21:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,260527016,2006,2,005084,47a757,2029,e03a3e,09295a,1823,,"","","",,,"",TRUE
260527018,s:40~l:59~e:260527018~c:260527018,2006-05-27T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-27T20:00Z,1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260527018,2006,2,11213e,c5d646,1911,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,OT,TRUE
260526019,s:40~l:59~e:260526019~c:260526019,2006-05-27T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-27T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260526019,2006,2,e2382f,08265b,,4f91cd,f1f2f3,1847,,"","","",,,"",FALSE
260525011,s:40~l:59~e:260525011~c:260525011,2006-05-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-26T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,260525011,2006,2,05452a,f7c43c,2184,3a267d,e56020,1949,,"","","",,,"",TRUE
260525013,s:40~l:59~e:260525013~c:260525013,2006-05-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-26T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,260525013,2006,2,"","",,"","",,,"","","",,,"",TRUE
260525017,s:40~l:59~e:260525017~c:260525017,2006-05-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-26T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260525017,2006,2,532481,49ac9c,1841,000000,c7cfd4,780,,"","","",,,"",TRUE
260525001,s:40~l:59~e:260525001~c:260525001,2006-05-25T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-25T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,260525001,2006,2,e03a3e,09295a,1823,"","",,,"","","",,,"",TRUE
260524003,s:40~l:59~e:260524003~c:260524003,2006-05-24T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-24T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,260524003,2006,2,005084,47a757,2029,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE
260523014,s:40~l:59~e:260523014~c:260523014,2006-05-24T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-24T03:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,260523014,2006,2,"","",,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260523008,s:40~l:59~e:260523008~c:260523008,2006-05-24T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-24T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,260523008,2006,2,de6b36,002d62,2160,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260523017,s:40~l:59~e:260523017~c:260523017,2006-05-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-24T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260523017,2006,2,e2382f,08265b,,000000,c7cfd4,780,,"","","",,,"",TRUE
260523019,s:40~l:59~e:260523019~c:260523019,2006-05-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-24T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,260523019,2006,2,"","",,4f91cd,f1f2f3,1847,,"","","",,,"",FALSE
260523001,s:40~l:59~e:260523001~c:260523001,2006-05-23T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-23T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260523001,2006,2,532481,49ac9c,1841,"","",,,"","","",,,"",TRUE
260523016,s:40~l:59~e:260523016~c:260523016,2006-05-23T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-23T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260523016,2006,2,0d79b9,89c9bf,1826,e03a3e,09295a,1823,,"","","",,,"",TRUE
260521014,s:40~l:59~e:260521014~c:260521014,2006-05-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-22T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260521014,2006,2,532481,49ac9c,1841,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260521004,s:40~l:59~e:260521004~c:260521004,2006-05-21T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-21T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",260521004,2006,2,000000,c7cfd4,780,"","",,,"","","",,,"",TRUE
260520005,s:40~l:59~e:260520005~c:260520005,2006-05-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-20T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260520005,2006,2,11213e,c5d646,1911,e2382f,08265b,,,"","","",,,"",TRUE
260520018,s:40~l:59~e:260520018~c:260520018,2006-05-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-20T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260520018,2006,2,0d79b9,89c9bf,1826,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE
260520001,s:40~l:59~e:260520001~c:260520001,2006-05-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-20T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,260520001,2006,2,4f91cd,f1f2f3,1847,"","",,,"","","",,,"",TRUE
260520013,s:40~l:59~e:260520013~c:260520013,2006-05-20T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-05-20T20:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,260520013,2006,2,3a267d,e56020,1949,"","",,,"","","",,,"",TRUE
