id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP
220705007,s:40~l:59~e:220705007~c:220705007,2002-07-05T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-05T22:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,220705007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE
220703015,s:40~l:59~e:220703015~c:220703015,2002-07-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-04T01:00Z,1,STD,11,11.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220703015,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220703008,s:40~l:59~e:220703008~c:220703008,2002-07-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-04T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220703008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220703010,s:40~l:59~e:220703010~c:220703010,2002-07-03T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-03T23:30Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,220703010,2002,2,,"","","",,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE
220703001,s:40~l:59~e:220703001~c:220703001,2002-07-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-03T23:00Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,TRUE,3423,220703001,2002,2,,"","","",,,"","","","",TRUE
220703007,s:40~l:59~e:220703007~c:220703007,2002-07-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-03T23:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220703007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220702009,s:40~l:59~e:220702009~c:220702009,2002-07-02T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-02T23:30Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,220702009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE
220702002,s:40~l:59~e:220702002~c:220702002,2002-07-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-02T23:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,TRUE,3423,220702002,2002,2,3417,Quicken Loans Arena,Cleveland,OH,20562,FALSE,"","","","",TRUE
220701008,s:40~l:59~e:220701008~c:220701008,2002-07-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-02T00:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,220701008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,11213e,c5d646,"","",TRUE
220701001,s:40~l:59~e:220701001~c:220701001,2002-07-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-01T23:00Z,1,STD,12,12.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220701001,2002,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220630002,s:40~l:59~e:220630002~c:220630002,2002-06-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T23:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220630002,2002,2,3417,Quicken Loans Arena,Cleveland,OH,20562,FALSE,"","","","",TRUE
220630007,s:40~l:59~e:220630007~c:220630007,2002-06-30T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T21:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,220630007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE
220630003,s:40~l:59~e:220630003~c:220630003,2002-06-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T20:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220630003,2002,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220630006,s:40~l:59~e:220630006~c:220630006,2002-06-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T20:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220630006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220630009,s:40~l:59~e:220630009~c:220630009,2002-06-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T20:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,TRUE,3423,220630009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","","",TRUE
220630016,s:40~l:59~e:220630016~c:220630016,2002-06-30T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T18:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,220630016,2002,2,1823,Capital One Arena,Washington,DC,20362,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE
220629008,s:40~l:59~e:220629008~c:220629008,2002-06-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-30T00:00Z,1,STD,27,27.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,TRUE,,220629008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","","","",TRUE
220628011,s:40~l:59~e:220628011~c:220628011,2002-06-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-29T02:00Z,1,STD,23,23.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,220628011,2002,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE
220628012,s:40~l:59~e:220628012~c:220628012,2002-06-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-29T02:00Z,1,STD,9,9.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220628012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220628004,s:40~l:59~e:220628004~c:220628004,2002-06-29T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-29T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220628004,2002,2,,"","","",,,"","","","",TRUE
220628005,s:40~l:59~e:220628005~c:220628005,2002-06-29T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-29T00:00Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220628005,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220628003,s:40~l:59~e:220628003~c:220628003,2002-06-28T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-28T23:30Z,1,STD,8,8.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220628003,2002,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","","",TRUE
220628009,s:40~l:59~e:220628009~c:220628009,2002-06-28T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-28T23:30Z,1,STD,9,9.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220628009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","","",TRUE
220627006,s:40~l:59~e:220627006~c:220627006,2002-06-28T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-28T02:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220627006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220627014,s:40~l:59~e:220627014~c:220627014,2002-06-28T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-28T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,TRUE,,220627014,2002,2,2184,KeyArena,Seattle,WA,17459,TRUE,"","","","",TRUE
220627002,s:40~l:59~e:220627002~c:220627002,2002-06-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-28T00:00Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220627002,2002,2,3417,Quicken Loans Arena,Cleveland,OH,20562,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220626011,s:40~l:59~e:220626011~c:220626011,2002-06-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-27T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,220626011,2002,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE
220626012,s:40~l:59~e:220626012~c:220626012,2002-06-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-27T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,TRUE,,220626012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,"","","","",TRUE
220626003,s:40~l:59~e:220626003~c:220626003,2002-06-26T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-26T23:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,220626003,2002,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE
220625006,s:40~l:59~e:220625006~c:220625006,2002-06-26T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-26T02:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220625006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220625013,s:40~l:59~e:220625013~c:220625013,2002-06-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-26T02:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220625013,2002,2,,"","","",,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220625015,s:40~l:59~e:220625015~c:220625015,2002-06-26T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-26T01:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,TRUE,3423,220625015,2002,2,,"","","",,,"","","","",TRUE
220625008,s:40~l:59~e:220625008~c:220625008,2002-06-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-26T00:00Z,1,STD,4,4.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220625008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220625009,s:40~l:59~e:220625009~c:220625009,2002-06-25T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-25T23:30Z,1,STD,13,13.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,220625009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE
220625002,s:40~l:59~e:220625002~c:220625002,2002-06-25T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-25T23:00Z,1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220625002,2002,2,3417,Quicken Loans Arena,Cleveland,OH,20562,FALSE,"","","","",TRUE
220623011,s:40~l:59~e:220623011~c:220623011,2002-06-24T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-24T01:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,220623011,2002,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE
220623014,s:40~l:59~e:220623014~c:220623014,2002-06-24T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-24T01:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220623014,2002,2,2184,KeyArena,Seattle,WA,17459,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220623012,s:40~l:59~e:220623012~c:220623012,2002-06-23T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-23T20:00Z,1,STD,220,3:40,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220623012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220623010,s:40~l:59~e:220623010~c:220623010,2002-06-23T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-23T18:00Z,1,STD,31,31.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,220623010,2002,2,,"","","",,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE
220623016,s:40~l:59~e:220623016~c:220623016,2002-06-23T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-23T18:00Z,1,STD,15,15.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220623016,2002,2,1823,Capital One Arena,Washington,DC,20362,TRUE,"","","","",TRUE
220622001,s:40~l:59~e:220622001~c:220622001,2002-06-22T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-22T22:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220622001,2002,2,,"","","",,,"","","","",TRUE
220622013,s:40~l:59~e:220622013~c:220622013,2002-06-22T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-22T20:00Z,1,STD,6,6.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220622013,2002,2,,"","","",,,"","","","",TRUE
220621006,s:40~l:59~e:220621006~c:220621006,2002-06-22T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-22T02:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,220621006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE
220621014,s:40~l:59~e:220621014~c:220621014,2002-06-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-22T02:00Z,1,STD,4,4.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,220621014,2002,2,2184,KeyArena,Seattle,WA,17459,TRUE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE
220621004,s:40~l:59~e:220621004~c:220621004,2002-06-22T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-06-22T00:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220621004,2002,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
